date,n_articles,mean_logit_pos,mean_logit_neg,mean_logit_neu,mean_sentiment
2023-11-19,1,-2.1498453617095947,0.9221680164337158,-0.915734589099884,1.0
2023-11-20,5,-0.74742511510849,-0.28219819664955137,-1.1240025520324708,0.8
2023-11-21,11,-1.532315427606756,-0.08327453786676581,-0.42937635291706433,1.3636363636363635
2023-11-22,11,-0.9925635809248144,-0.5491869287057356,-0.7241185172037645,1.0
2023-11-23,5,-0.3331906974315643,-1.0309354543685914,-0.8466076903045178,0.4
2023-11-24,10,-1.1333720862865448,-0.8154058355838061,-0.3127072794362903,1.3
2023-11-27,4,-1.1496812999248505,0.6493013203144073,-1.5876068770885468,0.75
2023-11-28,9,-0.39455274409717983,-1.212345879111025,-0.6611701779895358,1.0
2023-11-29,10,-1.4008195400238037,0.40835286378860475,-1.1722350001335144,0.9
2023-11-30,5,-1.309545847773552,-1.1040310978889465,0.4221029579639435,1.6
2023-12-01,9,-1.3933315674463909,-0.01988368895318773,-0.6845759103695551,1.4444444444444444
2023-12-02,1,-1.340933084487915,-1.5648084878921509,0.944894552230835,2.0
2023-12-03,2,-0.28241172432899475,-2.110599160194397,0.36922232434153557,1.0
2023-12-04,7,-1.1156446039676666,-0.22584505592073714,-0.903696209192276,1.1428571428571428
2023-12-05,7,-0.8510562862668719,-0.2508321872779301,-1.0645144368921007,1.1428571428571428
2023-12-06,5,-1.5365666151046753,0.5972451031208038,-1.006963461637497,1.2
2023-12-07,7,-0.45805960042136057,-0.6127747595310211,-0.9933335866246905,0.7142857142857143
2023-12-08,10,-0.9535835087299347,-0.16126746982336043,-1.2148447781801224,0.9
